Movie_Number,Movie_Name,Crew_Name,Job,Gender
m24,bachelor party,Raju Patel,Producer,m
m24,bachelor party,Sharad Patel,Executive Producer,f
m24,bachelor party,Joe Roth,Executive Producer,m
m24,bachelor party,Robert Folk,Original Music Composer,m
m24,bachelor party,Hal Trussell,Director of Photography,m
m24,bachelor party,Tom Walls,Editor,m
m28,barry lyndon,Stanley Kubrick,Screenplay,m
m28,barry lyndon,Stanley Kubrick,Director,m
m28,barry lyndon,Stanley Kubrick,Producer,m
m28,barry lyndon,Leonard Rosenman,Original Music Composer,m
m28,barry lyndon,John Alcott,Director of Photography,m
m28,barry lyndon,Bernard Williams,Producer,m
m28,barry lyndon,Jan Harlan,Executive Producer,m
m28,barry lyndon,Roy Walker,Art Direction,m
m28,barry lyndon,Milena Canonero,Costume Design,f
m28,barry lyndon,Tony Lawson,Editor,m
m28,barry lyndon,Rodney Holland,Sound Designer,m
m28,barry lyndon,Alan Boyle,Makeup Artist,f
m28,barry lyndon,William Makepeace Thackeray,Novel,m
m28,barry lyndon,Ulla-Britt Söderlund,Costume Design,m
m29,basic,Klaus Badelt,Original Music Composer,m
m29,basic,Harry Cohen,Sound Effects Editor,m
m29,basic,John McTiernan,Director,m
m29,basic,Michael Payne,Supervising Sound Editor,m
m29,basic,George Folsey Jr.,Editor,m
m29,basic,Nigel Sinclair,Executive Producer,m
m29,basic,Patricia McCorkle,Casting,f
m29,basic,Dennis Bradford,Production Design,m
m29,basic,Jonathan D. Krane,Executive Producer,m
m29,basic,Michael Tadross,Producer,m
m29,basic,James Vanderbilt,Screenplay,m
m29,basic,James Vanderbilt,Producer,m
m29,basic,Mike Medavoy,Producer,m
m29,basic,Arnold Messer,Producer,m
m29,basic,Brad Fischer,Co-Executive Producer,m
m29,basic,Moritz Borman,Executive Producer,m
m29,basic,Gary Kosko,Art Direction,m
m29,basic,Steve Mason,Director of Photography,m
m29,basic,Basil Iwanyk,Executive Producer,m
m29,basic,Kim Secrist,Sound Effects Editor,f
m29,basic,Vera Mills,Set Decoration,f
m29,basic,Andrew DeCristofaro,Supervising Sound Editor,m
m29,basic,Peggy Nicholson,Hairstylist,m
m29,basic,Sandy Watterson,Production Supervisor,m
m29,basic,Paul D. Kelly,Assistant Art Director,f
m29,basic,Geoffrey S. Grimsman,Set Designer,m
m29,basic,Mike Chock,Sound Effects Editor,m
m29,basic,David E. Campbell,Sound Re-Recording Mixer,m
m29,basic,Gregg Rudloff,Sound Re-Recording Mixer,m
m29,basic,John T. Reitz,Sound Re-Recording Mixer,m
m29,basic,Nancy Nugent,Dialogue Editor,f
m29,basic,Tim Walston,Sound Effects Editor,m
m29,basic,John C. Stuver,Dialogue Editor,m
m29,basic,Danny Mortenson,Transportation Coordinator,m
m29,basic,Gene Page,Still Photographer,m
m29,basic,Conrad V. Brink Jr.,Special Effects Coordinator,m
m29,basic,Ken Fischer,Sound Effects Editor,m
m29,basic,Bruce Bisbey,Art Department Coordinator,f
m29,basic,Deborah Palmer,Assistant Art Director,f
m29,basic,Jeffrey Schlatter,Construction Coordinator,f
m29,basic,Christopher Scheetz,Construction Coordinator,m
m29,basic,Douglas Fox,Property Master,m
m29,basic,Julia Starr Sanford,Set Designer,m
m29,basic,Jude Kahle,Scenic Artist,m
m29,basic,Jody McFarland,Scenic Artist,m
m29,basic,Roger Sherman,Scenic Artist,m
m29,basic,Johnny Thombleson,Scenic Artist,m
m29,basic,Michael J. Flynn,Greensman,f
m29,basic,"""Jeff J.Mac McDonald""",Greensman,m
m29,basic,William D. McLane,Greensman,f
m29,basic,Jeremy Alan Read,Greensman,m
m29,basic,David Esparza,Sound Effects Editor,f
m29,basic,Stephen P. Robinson,Sound Effects Editor,m
m29,basic,Christopher Brooks,Music Editor,m
m29,basic,Ilene Pickus,Script Supervisor,f
m29,basic,Kate Harrington,Costume Design,m
m29,basic,Tom Nelson,Production Sound Mixer,m
m29,basic,Joel Sill,Executive Music Producer,m
m30,big fish,Bruce Cohen,Producer,m
m30,big fish,Dan Jinks,Producer,m
m30,big fish,Denise Chamian,Casting,f
m30,big fish,Tim Burton,Director,m
m30,big fish,Danny Elfman,Original Music Composer,m
m30,big fish,Chris Lebenzon,Editor,m
m30,big fish,Nancy Haigh,Set Decoration,f
m30,big fish,Colleen Atwood,Costume Design,m
m30,big fish,Richard D. Zanuck,Producer,m
m30,big fish,John August,Screenplay,m
m30,big fish,Philippe Rousselot,Director of Photography,m
m30,big fish,Dennis Gassner,Production Design,m
m30,big fish,Bob Badami,Music Supervisor,m
m30,big fish,Daniel Wallace,Author,f
m30,big fish,Katterli Frauenfelder,Associate Producer,f
m30,big fish,Katterli Frauenfelder,First Assistant Director,f
m30,big fish,Arne Schmidt,Executive Producer,m
m30,big fish,Roy Barnes,Art Direction,m
m30,big fish,Jean-Michel Ducourty,Art Direction,f
m30,big fish,Robert Fechtman,Art Direction,m
m30,big fish,Jack Johnson,Art Direction,m
m30,big fish,Richard L. Johnson,Art Direction,m
m30,big fish,"""Donna ONeal""",Key Set Costumer,m
m30,big fish,Debra James,Unit Production Manager,f
m30,big fish,Skip Lievsay,Supervising Sound Editor,m
m30,big fish,Craig Berkey,Sound Effects Designer,m
m30,big fish,Charles Croughwell,Stunt Coordinator,m
m30,big fish,Dorothy J. Pearl,Makeup Artist,m
m30,big fish,Keith Marbory,Special Effects Supervisor,f
m30,big fish,Steve Bowen,Color Timer,m
m30,big fish,Curtis Lindersmith,Digital Intermediate,f
m30,big fish,Ellen Segal,Music Editor,m
m30,big fish,Greg P. Russell,Sound mixer,f
m30,big fish,Christina Ann Wilson,Assistant Art Director,f
m30,big fish,Mary Ellen Mark,Still Photographer,f
m30,big fish,Chris Baker,Storyboard,m
m30,big fish,Jesse Wayne Parker,Grip,m
m30,big fish,Jesse Wayne Parker,Rigging Grip,m
m30,big fish,Carla Meyer,Dialect Coach,f
m30,big fish,Kimberly Harris,Supervising ADR Editor,f
m30,big fish,Aaron Sims,Character Designer,m
m30,big fish,Jeff Atmajian,Orchestrator,m
m30,big fish,Gloria Belz,Makeup Artist,f
m30,big fish,Tommy Harper,Second Unit,m
m30,big fish,Guy Ferrandis,Still Photographer,f
m30,big fish,Cha Blevins,Costume Supervisor,m
m30,big fish,Jean Ann Black,Makeup Department Head,m
m30,big fish,Benjamin Edelberg,Leadman,m
m30,big fish,Jeff Passanante,Construction Coordinator,m
m30,big fish,Carl Fischer,Boom Operator,m
m30,big fish,Michael Antunez,Transportation Coordinator,m
m30,big fish,Philippe Gallichet,Chef,m
m30,big fish,Ted Caplan,Sound Effects Editor,m
m30,big fish,Cynthia Onrubia,Choreographer,f
m30,big fish,Larry Hopkins,Sound Mixer,m
m30,big fish,Dawn Brown,Set Designer,f
m30,big fish,Sara Philpott,Set Dressing Supervisor,m
m30,big fish,Ben Shepherd,CGI Supervisor,m
m30,big fish,Susan Dawes,Dialogue Editor,m
m30,big fish,Paddy Eason,Digital Effects Supervisor,m
m30,big fish,Val Drake,Sculptor,f
m30,big fish,Zade Rosenthal,Still Photographer,f
m30,big fish,David Norris,Camera Operator,f
m30,big fish,Jerry Moss,Property Master,m
m30,big fish,Neal Norton,Steadicam Operator,m
m30,big fish,Robin Citrin,Location Manager,f
m30,big fish,Michael J. Flynn,Greensman,f
m30,big fish,Stan Parks,Special Effects,m
m30,big fish,Evan Schiff,Systems Administrators & Support,m
m30,big fish,Kevin Scott Mack,Visual Effects Supervisor,m
m30,big fish,Steve Rhee,Visual Effects Editor,m
m30,big fish,Dennis J. Lootens,Rigging Gaffer,m
m30,big fish,Dennis S. Sands,Scoring Mixer,m
m30,big fish,Jack Blanchard,Set Dresser,m
m30,big fish,Teri E. Dorman,Supervising Dialogue Editor,f
m30,big fish,Christine Bodelot,Production Accountant,m
m30,big fish,Pedro Barquin,Stunts,m
m30,big fish,John E. Sasaki,Digital Compositors,m
m30,big fish,Scott Troha,Leadman,f
m30,big fish,Michel Aller,First Assistant Editor,m
m30,big fish,Lucy Ainsworth-Taylor,Visual Effects Producer,m
m30,big fish,Michelle Martin,Visual Effects Coordinator,m
m30,big fish,Sherri Bramlett,Hairstylist,f
m30,big fish,Denis Samoilov,Animation,m
m30,big fish,Bryan Booth,Electrician,m
m30,big fish,Bill Diaz,Supervising Animator,m
m30,big fish,Eileen Peterson,Unit Publicist,m
m30,big fish,Janna Stern,Script Supervisor,f
m30,big fish,Matthew Harrison,Foley Editor,m
m30,big fish,Jack English,Gaffer,m
m30,big fish,Gabriel Solana,Makeup Effects,f
m30,big fish,Sean Landeros,Sound Recordist,m
m30,big fish,Chris Cummings,Art Department Coordinator,m
m30,big fish,Petur Hliddal,Production Sound Mixer,m
m30,big fish,Dena Berman,Casting Associate,f
m30,big fish,James M. Davis,Construction Foreman,m
m30,big fish,Stephen Eno,Painter,m
m30,big fish,Robert Ruiz,First Assistant Camera,m
m30,big fish,Michelle Skoby,Assistant Costume Designer,m
m30,big fish,Linda De Andrea,Hair Department Head,f
m30,big fish,Alice Powell,Seamstress,f
m30,big fish,Susan Antonelli,Set Costumer,f
m30,big fish,Jacky Hardouin,Carpenter,f
m30,big fish,David Guilbeau,Craft Service,m
m30,big fish,Olivier Suffert,Driver,m
m30,big fish,"""Josh Hancher""",Loader,m
m30,big fish,Steve Humphrey,Picture Car Coordinator,f
m30,big fish,Julie Saegert,Post Production Assistant,m
m30,big fish,Meyerer Miller,Production Office Assistant,f
m30,big fish,Tina Canny,Projection,f
m30,big fish,John B. Clarey III,Propmaker,f
m30,big fish,Taylor Bennett,Scenic Artist,m
m30,big fish,Chamonix Bosch,Set Production Assistant,m
m30,big fish,May Porter,Stand In,m
m30,big fish,John Radcliff,Utility Stunts,m
m30,big fish,James Babineaux,Lighting Technician,m
m30,big fish,Geraldine Niche,Production Coordinator,f
m30,big fish,Melissa Lytle,Assistant Sound Editor,f
m30,big fish,Domi Piturro,3D Supervisor,m
m30,big fish,Rohan Claassen,Visual Effects,m
m30,big fish,John Eric Seay,Prop Maker,f
m30,big fish,Timothy Michael Cairns,Quality Control Supervisor,m
m30,big fish,Ingrid Jungermann,Casting Assistant,f
m30,big fish,Robert Dawson,Title Graphics,m
m30,big fish,Mark Berrow,Musician,m
m30,big fish,Mo Henry,Negative Cutter,m
m30,big fish,Darryl Humber,Dolly Grip,f
m30,big fish,Rick Chavez,Assistant Property Master,m
m30,big fish,Rémy Boudet,Title Designer,f
m30,big fish,C. Alan Rawlins,Key Grip,m
m30,big fish,Felipe Sanchez,Costume Illustrator,m
m30,big fish,Lee Clayton,Tailor,m
m30,big fish,Carlos De La Torre,Second Assistant Director,m
m30,big fish,Vanessa Mujica,Third Assistant Director,f
m30,big fish,Kerin Ferallo,Assistant Production Coordinator,m
m30,big fish,Kevin Flatow,Assistant Production Manager,m
m30,big fish,Colin Drobnis,Visual Effects Technical Director,m
m34,blade runner,Brian Tufano,Additional Photography,m
m34,blade runner,Ridley Scott,Director,m
m34,blade runner,Michael Deeley,Producer,m
m34,blade runner,Philip K. Dick,Novel,m
m34,blade runner,Philip K. Dick,Thanks,m
m34,blade runner,Hampton Fancher,Screenplay,m
m34,blade runner,Jordan Cronenweth,Director of Photography,m
m34,blade runner,Vangelis,Original Music Composer,m
m34,blade runner,Lawrence G. Paull,Production Design,m
m34,blade runner,Jane Feinberg,Casting,f
m34,blade runner,Mike Fenton,Casting,m
m34,blade runner,Marci Liroff,Casting,f
m34,blade runner,Marsha Nakashima,Editor,f
m34,blade runner,David L. Snyder,Art Direction,m
m34,blade runner,Linda DeScenna,Set Decoration,f
m34,blade runner,Leslie McCarthy-Frankenheimer,Set Decoration,f
m34,blade runner,Michael Kaplan,Costume Design,m
m34,blade runner,Charles Knode,Costume Design,f
m34,blade runner,Steven Poster,Additional Photography,m
m34,blade runner,Thomas L. Roysden,Set Decoration,m
m34,blade runner,David Webb Peoples,Screenplay,m
m34,blade runner,Alan Collis,Production Manager,f
m34,blade runner,Saul Kahan,Publicist,m
m34,blade runner,Tom Southwell,Production Illustrator,m
m34,blade runner,Bud Alper,Sound mixer,m
m34,blade runner,Gary Combs,Stunt Coordinator,m
m34,blade runner,Stephen Vaughan,Still Photographer,m
m34,blade runner,Stephen Dane,Assistant Art Director,f
m34,blade runner,James F. Orendorff,Construction Coordinator,m
m34,blade runner,Terry E. Lewis,Property Master,m
m34,blade runner,Mentor Huebner,Production Illustrator,m
m34,blade runner,Sherman Labby,Production Illustrator,f
m34,blade runner,Mike Hopkins,Dialogue Editor,m
m34,blade runner,Peter Pennell,Sound Editor,m
m34,blade runner,Albert Bettcher,Camera Operator,m
m34,blade runner,Dick Colean,Camera Operator,f
m34,blade runner,Robert C. Thomas,Camera Operator,m
m35,blast from the past,Hugh Wilson,Director,m
m35,blast from the past,Hugh Wilson,Screenplay,m
m35,blast from the past,Hugh Wilson,Producer,m
m35,blast from the past,Renny Harlin,Producer,m
m35,blast from the past,Sunil Perkash,Executive Producer,m
m35,blast from the past,Claire Rudnick Polstein,Executive Producer,f
m35,blast from the past,Amanda Stern,Executive Producer,m
m35,blast from the past,José Luis Alcaine,Director of Photography,m
m35,blast from the past,Don Brochu,Editor,m
m35,blast from the past,Steve Dorff,Original Music Composer,m
m35,blast from the past,Bill Kelly,Screenplay,m
m35,blast from the past,Denise Chamian,Casting,f
m35,blast from the past,Mark Bridges,Costume Design,m
m35,blast from the past,Tammy Kusian,Hairstylist,m
m35,blast from the past,Ben Nye Jr.,Makeup Department Head,m
m35,blast from the past,Heidi Seeholzer,Makeup Artist,m
m35,blast from the past,Ronnie Specter,Makeup Artist,m
m35,blast from the past,Bob Ziembicki,Production Design,m
m35,blast from the past,Trudy Ramirez,Script Supervisor,f
m35,blast from the past,James Brown,Transportation Co-Captain,m
m36,blue velvet,David Lynch,Director,m
m36,blue velvet,David Lynch,Screenplay,m
m36,blue velvet,Fred C. Caruso,Producer,m
m36,blue velvet,Richard A. Roth,Executive Producer,m
m36,blue velvet,Frederick Elmes,Director of Photography,m
m36,blue velvet,Duwayne Dunham,Editor,m
m36,blue velvet,Pat Golden,Casting,m
m36,blue velvet,Johanna Ray,Casting,f
m36,blue velvet,Patricia Norris,Production Design,f
m36,blue velvet,"""Edward Tantar LeViseur""",Set Decoration,m
m36,blue velvet,Angelo Badalamenti,Music,m
m36,blue velvet,Alan Splet,Sound Designer,f
m36,blue velvet,Richard Hymns,Sound Designer,m
m40,braveheart,Randall Wallace,Author,m
m40,braveheart,Mel Gibson,Director,m
m40,braveheart,Mel Gibson,Producer,m
m40,braveheart,James Horner,Original Music Composer,m
m40,braveheart,John Toll,Director of Photography,m
m40,braveheart,Steven Rosenblum,Editor,m
m40,braveheart,Patsy Pollock,Casting,f
m40,braveheart,Thomas E. Sanders,Production Design,m
m40,braveheart,Bruce Davey,Producer,m
m40,braveheart,Alan Ladd,Producer,m
m40,braveheart,Randall Wallace,Screenplay,m
m40,braveheart,Dean Lopata,Producer,m
m40,braveheart,Elisabeth Robinson,Producer,m
m40,braveheart,Stephen McEveety,Executive Producer,m
m40,braveheart,Charles Knode,Costume Design,f
m40,braveheart,Donald Freeman,Color Timer,m
m40,braveheart,Garret Baldwin,Electrician,m
m40,braveheart,Ken Court,Art Direction,m
m40,braveheart,Nathan Crowley,Art Direction,m
m40,braveheart,John Lucas,Art Direction,m
m40,braveheart,Ned McLoughlin,Art Direction,f
m40,braveheart,Peter Howitt,Set Decoration,m
m40,braveheart,Daniel T. Dorrance,Supervising Art Director,m
m40,braveheart,William Louthe,Electrician,f
m40,braveheart,Peter Frampton,Makeup Artist,f
m40,braveheart,Fernandes Mendes,Hairstylist,m
m40,braveheart,Sue Love,Hairstylist,f
m40,braveheart,Lois Burwell,Makeup Artist,m
m40,braveheart,Amanda Knight,Makeup Artist,m
m40,braveheart,Mary Alleguen,Production Manager,f
m40,braveheart,Lisa Parker,Art Department Coordinator,m
m40,braveheart,Clare Langan,Assistant Art Director,m
m40,braveheart,"""Padraig ONeill""",Assistant Art Director,m
m40,braveheart,Anna Rackard,Assistant Art Director,m
m40,braveheart,Brendan Rankin,Assistant Art Director,m
m40,braveheart,Terry Wells,Property Master,m
m40,braveheart,Eddie Butler,Sculptor,m
m40,braveheart,Per Hallberg,Supervising Sound Editor,m
m40,braveheart,Karen Baker Landers,First Assistant Sound Editor,m
m40,braveheart,Lon Bender,Supervising Sound Editor,m
m40,braveheart,Hector C. Gika,Sound Effects Editor,f
m40,braveheart,Chris Hogan,Sound Effects Editor,m
m40,braveheart,Scott Martin Gershin,Sound Effects Editor,m
m40,braveheart,Joseph A. Mayer,ADR & Dubbing,m
m40,braveheart,Hilda Hodges,Foley,m
m40,braveheart,Christopher Assells,Sound Effects Editor,m
m40,braveheart,Nick Allder,Special Effects,m
m40,braveheart,Michael L. Fink,Visual Effects Supervisor,m
m40,braveheart,Steven T Puri,Visual Effects Producer,f
m40,braveheart,Simon Crane,Stunt Coordinator,f
m40,braveheart,Mic Rodgers,Stunt Coordinator,m
m40,braveheart,Klemens Becker,Camera Operator,m
m40,braveheart,John Clothier,Camera Operator,m
m40,braveheart,Andrew Cooper,Still Photographer,m
m40,braveheart,Chuck Finch,Gaffer,m
m40,braveheart,Cynthia E. Thornton,First Assistant Editor,f
m40,braveheart,Jim Henrikson,Music Editor,m
m40,braveheart,Willie Fonfe,Transportation Coordinator,f
m40,braveheart,Jennifer Collen-Smith,Unit Publicist,f
m40,braveheart,John McDonnell,Location Manager,m
m40,braveheart,"""Grania OShannon""",Location Manager,m
m40,braveheart,Paul Shersby,Location Manager,f
m40,braveheart,Mark White,Transportation Captain,f
m40,braveheart,"""Conor OSullivan""",Prosthetic Supervisor,m
m40,braveheart,Christian McWilliams,Location Manager,m
m40,braveheart,Brian Baverstock,Transportation Captain,m
m40,braveheart,Alan Walsh,Stunts,m
m42,casablanca,Michael Curtiz,Director,m
m42,casablanca,Hal B. Wallis,Producer,m
m42,casablanca,Jack Warner,Executive Producer,m
m42,casablanca,Max Steiner,Original Music Composer,m
m42,casablanca,Arthur Edeson,Director of Photography,m
m42,casablanca,Owen Marks,Editor,m
m42,casablanca,Carl Jules Weyl,Art Direction,m
m42,casablanca,George James Hopkins,Set Decoration,m
m42,casablanca,Orry-Kelly,Costume Design,m
m42,casablanca,Perc Westmore,Makeup Artist,m
m42,casablanca,Francis J. Scheid,Sound Designer,m
m42,casablanca,Harvey Parry,Stunts,f
m42,casablanca,Julius J. Epstein,Screenplay,m
m42,casablanca,Philip G. Epstein,Screenplay,m
m42,casablanca,Howard Koch,Screenplay,m
m42,casablanca,Murray Burnett,Theatre Play,m
m42,casablanca,Joan Alison,Theatre Play,f
m42,casablanca,Willard Van Enger,Special Effects,m
m42,casablanca,Leo F. Forbstein,Music Director,m
m42,casablanca,Hugo Friedhofer,Music,m
m42,casablanca,Eugene Joseff,Costume Design,m
m42,casablanca,Lawrence W. Butler,Special Effects,m
m42,casablanca,Edward Ullman,Sound Recordist,m
m42,casablanca,Al Alleborn,Unit Manager,m
m42,casablanca,Lee Katz,Assistant Director,m
m42,casablanca,Harper Goff,Set Designer,m
m42,casablanca,Paul Stader,Stunts,m
m42,casablanca,Mike Joyce,Camera Operator,m
m42,casablanca,M.K. Jerome,Songs,m
